,node,openMindedness
49,425e5757544c595e4b4b5e,0.0
50,434b54485e525f54555e,0.12777777777777774
51,434c5e48575e42484c525d5e,0.08333333333333337
52,4359574e55544f4f5e,0.3333333333333333
53,435e555455525a550a,0.08181818181818179
54,48485a59495258535a555f495a0d,0.0
55,484a4e52576408,0.04079254079254074
56,484a4e544b5e57575e5f52574e555a,0.3247863247863248
57,484b5249524f54565a58585352555a,0.2222222222222222
58,484b52555a48484e554f5a,0.04074074074074074
59,484b54494f5d5a585e090b0a0d,0.0
60,484b5a4c550e56,0.5833333333333333
61,484b5e495a55415a644d524d5a,0.5714285714285714
62,484e4842020d09,0.0424836601307188
63,484e484264514e4d5e,0.06666666666666665
64,484e4852555a57524f4f575e,0.0
65,484e485a55555a0c0d02,0.0
66,484e49484e565854495f5a0902,0.2777777777777777
67,484e4b5e4958545858540c03,0.0
68,484e4b64485e5c,0.0
69,484e55485e4f545f544c55,0.4444444444444444
70,484e55565454554864,0.0
71,484e565654644f,0.0
72,484e56565a0e0c,0.0
73,484e58585e4848527e4e49544b5e52,0.0
74,484f495a555c5e645f5a4248640309,0.41703703703703693
75,484f545a595e484f5e5656525a,0.3679012345679013
76,484f5a48424f495e4d,0.12499999999999994
77,484f5a4f4f525a4f4f5e554f54,0.25
78,484f5a5c57525a5854575754,0.26388888888888884
79,484f5e09080d0f,0.11111111111111104
80,484f5e54585448485a4d5e57575a,0.04166666666666663
81,484f5e554952580e0d,0.0
82,484f5e574e585042,0.5833333333333333
83,484f5e57575a0d0d0a0e,0.6666666666666667
84,484f5e57575e64574e555e,0.13734567901234573
85,484f5e5d42484f525f42,0.16666666666666669
86,484f5e5d5a55545652485853525a,0.19590643274853808
87,484f5e644b5a43,0.3247863247863248
88,484f5e6974686874757e69,0.0
89,485042595a485364,0.1333333333333333
90,48514c645e5a4f644853524f,0.4444444444444445
91,4852495254565e495e555f5a,0.24999999999999994
92,48524c5e570f0f524f,0.08333333333333331
93,48525654415e4f4f520b08,0.1581196581196581
94,48525654485256544f4c,0.3333333333333333
95,485256544d5e554f4e495255520a,0.0
96,48525654555a4e56595e494f5a,0.0
97,48525654555a5954555e4f4f54,0.22222222222222227
98,48525654555a5d5a5959495248,0.025641025641025602
99,48525654555e570c030d0f030e0b08,0.0
100,48525654595a4f4f0c0b,1.0
101,485256545f510c0c,0.0
102,4852565464595a4848,0.0
103,48525658544b4f5e49,0.0
104,4852565e55030b,0.0
105,4852574d425c5352,0.11111111111111116
106,4852574d525a4354435454,0.0
107,4852575e554f565a550d03,0.28787878787878785
108,4852575f5a4d595a49565a55,0.16666666666666669
109,48525a56544e545652555254585a09,0.6666666666666667
110,48525d5a5758525a,0.0
111,48535754565a030d,0.6666666666666667
112,48535e5248555e555e495e555e5a,0.4166666666666667
113,48535e5e4b645d5754425f,0.0
114,48544f5249525a48,0.3888888888888889
115,48544f5e4954480a,0.0
116,48545554555e4f4f5a,0.11805555555555555
117,485457544e555a484f5e57575a,0.36666666666666653
118,4854575452540b0e0b02,0.11757105943152445
119,485457545c524e565a,0.06205328135152696
120,485457545f5e554f52,0.4914529914529915
121,48545772554d520a0f0b030d0c0b0d,0.1907407407407408
122,485459525e48505264525252,0.0
123,485554544b42575e5d4f,0.6555555555555557
124,48555a505e59424f5e030e,0.0
125,48574d49565c,0.0
126,48584e574f525e484b5e5a484f,0.0
127,48585254574f5264585a5552,0.19444444444444448
128,4858525656525a52554f5e484f5a,0.08333333333333337
129,485852574f525a55,0.0
130,4858525a554f54505e4858525a,0.33611111111111114
131,4858534e56425554,0.25
132,485853524e5f5e494852,0.0
133,485864485a574d5a4f54495e,0.0
134,48595449414e,0.0
135,485a4848425a5c495455,0.3333333333333333
136,485a495a53495448480c0a,0.0
137,485a495f540a020e0a,0.16666666666666669
138,485a554f5255544954565a5554,0.06862745098039225
139,485a554f525554585e,0.3796296296296297
140,485a555f585a484f4d575e48,0.0
141,485a565257485458525a5752484f5a,0.0
142,485a56595e484f525a5554,0.5
143,485a574d544f54565a48520d02,0.2222222222222222
144,485a574d5a4f54495e6452495a4f54,0.0
145,485a574d5d544908,0.16666666666666669
146,485a574e4f525a4c52575752,0.75
147,485a57525f5a4b5a495a57575e575a,0.1428571428571429
148,485a575d5a485a55544b,0.3201754385964912
149,485a575e495554644d5255585e,0.0
150,485a594942644d5243,0.08333333333333337
151,485a5949525949520a020c0c,0.08080808080808077
152,485a5f5a4b5e0e0f,0.09848484848484852
153,485d644b54484f,0.0
154,485e49525e7a555e4c4864585456,0.01425925925925925
155,485e495c5254555e595c,0.0
156,485e4f4f5e5659495255520d0a,0.08333333333333337
157,485e4f5a5d030a,0.0
158,485e55415a5d545757544c5e4948,0.13925925925925925
159,485e5752555a59574e5e0e0b,0.08333333333333331
160,485e595a09090c0e03,0.0
161,485e595a484f520b0d08080e0e0b0f,0.3333333333333333
162,485f494e585853525a,0.6666666666666667
163,490f4d5e555857544c55,0.0
164,4949525854645e,0.19212962962962965
165,494e5248485e5a4e,0.2647058823529411
166,494e52585258585254,0.6666666666666667
167,494e59525554480b0202,0.04166666666666674
168,494e5f4264565a4f495243,0.0
169,49524d5e57575a555f495e5a,0.3333333333333333
170,49524f5a0d030f0e0e08020b,0.09920634920634924
171,49524f5a0f03030b0902020d,0.43137254901960775
172,49524f5a4b5e495a4141525552,0.3333333333333333
173,495255555e5c5a4f4f54,0.0
174,495256565e57030803080c0d0c0a,0.06689261031366289
175,4952585042485a564b0d02,0.0
176,49525850424954585042726d,0.6666666666666667
177,495258535c5a570d03,0.16666666666666666
178,495258585a495f544c5e524848,0.2407407407407408
179,495258585a495f54575a4d5e575752,0.08333333333333337
180,4952585a4f4f520303,0.19444444444444448
181,49525c5c525464585a49575a,0.16666666666666666
182,4954425d495a495442,0.6923076923076923
183,4954435259495a4848,0.20238095238095236
184,49544848524b5a5457540d0e,0.1111111111111111
185,4954484854565257575e,0.013888888888888895
186,49544848565a484b0a020d0b,0.3333333333333333
187,495448485e57575a645d5a575a52,0.0
188,4954484f5450505254,0.14682539682539686
189,4954485a484b525554485a08,0.0
190,4954485a495254584e49585254,0.0
191,4954485a495458585a5d54494f5e,0.17989417989418
192,4954485a55555a64080e0c,0.0
193,4954485a5f090f,0.2916666666666667
194,4954485e485e495e55524f4209640b,0.0
195,4954485f5e5d5257524b4b5248,0.025641025641025602
196,495449520a020f08,0.0
197,49544e5c5e480e0d,0.015873015873015928
198,495456525d524d5e484f5a4948,0.0
199,4954565a4f5449525554,0.0
200,4954565a555255540f03,0.0
201,4954565a555441524954575f54,0.03125
202,4954565a644b5a54575e4f4f5a,0.041666666666666685
203,4954575a555f54495458585a555f54,0.0
204,49545858544d5a575754495a5552,0.0
205,49545942565a49500a,0.4444444444444445
206,49545942585352485a49,0.2870370370370371
207,495459595403090f0c080e0a03,0.0
208,4954595d5e49090b0a0b,0.5833333333333333
209,4954595e494f540964575a565e575a,0.002923976608187162
210,4954595e494f5449545f520c0d,0.06597222222222232
211,4954595e494f5459545c5c525a5552,0.0
212,4954595e494f546454555a5554,0.0
213,4954595e494f5a585457574e0a020a,0.33333333333333337
214,4954595e494f5a64485c4952,0.3333333333333333
215,4954595e494f5a645d5a485a5552,0.2767676767676768
216,49545964585a49555e4d5a575e,0.4
217,49545f5854484f5a50524c52,0.25
218,49585a495a555c5e5754,0.16666666666666674
219,495a484b4e4f525564777c09,0.0
220,495a4b5e6449545541545754,0.07407407407407407
221,495a52555954425d49525e555f48,0.0
222,495a56485e480b02020c0e020c0d,0.1157407407407408
223,495a57575e5c49525a56545852,0.1333333333333333
224,495a5d5d5a5e57575a564e5858520a,0.09523809523809523
225,495a5d5e575e41,0.06277056277056275
226,495a5f52544852574d5a555a,0.08333333333333337
227,495a5f525455544c535e49,0.5
228,495e555a585457575e,0.0
229,495e555e5e575e4f4f495a,0.0
230,495e5654575a595a49585a08,0.06666666666666676
231,495e5a57645a49525a554f534954,0.0
232,495e5f495459420e,0.0
233,495e5f5e555f5a09,0.0
234,495e5f6441545659525e640d02,0.0
235,4a4e52485455545d495a5550,0.16666666666666669
236,4b48425654555258,0.2777777777777778
237,4b485258545a5952575e,0.25
238,4b4954525e4f4f5a,0.1111111111111111
239,4b4954564b4f545a495c5e554f4d56,0.0
240,4b49545d574e525c52565a49525554,0.1111111111111111
241,4b4b64595a4f4f,0.025641025641025602
242,4b4d485a484854555e,0.2222222222222222
243,4b4e554f54585a485a09,0.06666666666666665
244,4b4e554f545f52574e585e48585a0a,0.0
245,4b4e575258520c08,0.0
246,4b4e5858525552565258535e575e,0.0
247,4b52495a4f5a64090a,0.0
248,4b52495e430c0b,0.2810606060606061
249,4b524b5e49524f5a6448,0.3796296296296297
250,4b52555057525c534f0909,0.06277056277056275
251,4b5258575a0a0f,0.0
252,4b525a4b52554e5858525a0e0b,0.0
253,4b525e4909030e0d,0.16666666666666666
254,4b525e495255540e030d0a,0.2666666666666667
255,4b525e49540d080d,0.11728395061728406
256,4b525e495c524e485e4b4b5e080d,0.033333333333333326
257,4b525e4f4954080b0a02020d0c0f,0.3703703703703704
258,4b525e4f495464554e49495a,0.0
259,4b525e585e545d42544e,0.0
260,4b535a555449564e48,0.125
261,4b544b545754615e4f5a,0.19047619047619047
262,4b544f5e495e645a574b544b545754,0.5
263,4b5455415464574e58525a5554,0.0
264,4b54565a5f5a49525554,0.0
265,4b54575241525a555a,0.4
266,4b54575a0a020f0e,0.0
267,4b5458505e4f644f495a,0.0
268,4b545e020d0f0a0e0e0808,1.0
269,4b545f5e495a5554,0.16666666666666666
270,4b575e544b52414152,0.1444444444444445
271,4b5857576458495655,0.0
272,4b59495e430d0d03,0.0
273,4b595e555e5f5e4f4f520e0b,0.22222222222222227
274,4b5a484a4e525554090b0b0b,0.6666666666666667
275,4b5a4858535a575a51,0.1923076923076923
276,4b5a49420a020c0c,0.1111111111111111
277,4b5a4b5e49540808,0.16666666666666669
278,4b5a4d52485a0a0f0b0a,0.16666666666666669
279,4b5a4f495241525a5f5e5c5254525a,0.0
280,4b5a4f49524b5a4f4f420e,0.04999999999999993
281,4b5a5455420c0f644b5a545754,0.0
282,4b5a54565a540d08,0.6666666666666667
283,4b5a5457544956090b0a09,0.16666666666666669
284,4b5a5457544b5a484a4e5a575e,0.33333333333333337
285,4b5a5457544b5a495e554f5202,0.0
286,4b5a545754525c555a0a,0.0
287,4b5a5457545854570a,0.055555555555555525
288,4b5a5457545d5449555e495248,0.5
289,4b5a54575464485457525a,0.21666666666666667
290,4b5a54575a564e4848525554,0.16666666666666666
291,4b5a54575a645853525a4954495e,0.0
292,4b5a54575e4f4f520a0b0b09,0.0
293,4b5a554f5a555a090a,0.0
294,4b5a555e5e4f4e57,0.14015151515151514
295,4b5a564b5a5c575254555e,0.09523809523809523
296,4b5a565e575a5f524d5e4954555a,0.16666666666666669
297,4b5a585a5d57544c5e49,0.25
298,4b5a585e5e5e5e5e5e,0.16666666666666666
299,4b5a59595a0d0b,0.0
300,4b5c565a574e485a495f52,0.16666666666666669
301,4b5e49525552585003094b5e49,0.0
302,4b5e4958535e4f5e555f5e55415a,0.0
303,4b5e4b4b4b5e0c0c09,0.25
304,4b5e4b4b5255525e5757544b41,0.06565656565656552
305,4b5e4b4b5e030f0f,0.05555555555555558
306,4b5e4b4b5e0c0d0a0202090809,0.018518518518518545
307,4b5e4b540a020a08,0.19444444444444448
308,4b5e4b564e4852585f495e5a56,0.0
309,4b5e4f4954555257575a494e484854,0.08333333333333337
310,4b5e4f4f5249544848546464,0.08333333333333331
311,4b5e5548524d5255,0.19989106753812624
312,4b5e5c544f420d03,0.0
313,4c5257577e0b0e090e0f030d0b,0.0
314,4c54515a500b,0.4722222222222223
315,4c59575a505e0d0f,0.09742063492063492
316,4c5a484f5e4f52495e48,0.05555555555555558
317,4c5a4f5e49565e575455495e58,0.0
318,4c5a514f52555c5d544957544e5248,0.0
319,4c5a555f42575e555a,0.0
320,4c5e555f5e494c5a5757,0.6581196581196581
321,4c5e5752505e4f545a5f48,0.6111111111111112
322,4c5e6458520d0e,0.1031746031746032
323,4d42495c425549424d5e49,0.33333333333333337
324,4d52485c525a0d0c,0.0
325,4d524d52485a554f5449540c0c,0.09722222222222228
326,4d524d5a585449555e4948,0.0
327,4d524d5a6459525e57485a,0.0
328,4d524f4f52090a0c08,0.04545454545454541
329,4d524f4f54495254644b545752,0.05555555555555558
330,4d524f4f545954555d5a554f5e,0.0
331,4d524f5a5754414154090b0a09,0.03055555555555556
332,4d52545752555a525a,0.19047619047619047
333,4d5254575e4f0d5d5e56565e,0.4166666666666667
334,4d52555552430d08,0.07407407407407413
335,4d5255585e5541525554030b,0.055555555555555684
336,4d5257575a5552645e,0.0
337,4d525850420d0364,0.0
338,4d525a5c5c495e5c54,0.0
339,4d525c555e4f4f52484f52,0.0
340,4d54574f5e480f03,0.05370370370370359
341,4d5a55525a585a4d52,0.17592592592592593
342,4d5a5758535249425a,0.0
343,4d5a575e495254485a524f4f5a0a,0.0
344,4d5a575e495254595452555c,0.5
345,4d5a575e4b5e4b5e,0.0
346,4d5a575e554f52555a585a495a02,0.0
347,4d5a575e554f52555a5f525c495a4d,0.16666666666666669
348,4d5a576459575a50484c5a55,0.1666666666666667
349,4d5e0a0b4d5e,0.16666666666666669
350,4d5e554f5458,0.0
351,4d5e555e41525a555a0f,0.0
352,4d5e555f4e4f54485853525d544854,0.08333333333333326
353,4d5e5754585e54575e554f54,0.06597222222222232
354,4d5f524f495a4b5a5552,0.0
355,4d6456645a6443645264566454,0.09259259259259256
356,4e48485a49525a575a4f52,0.0
357,4e494f5a08020e0c,0.3333333333333333
358,4e49574e585455,0.0
359,4e545654555e49540908,0.12581699346405228
360,4e5456545f5a575754484b5a415254,0.0
361,4e55565a5c49545254,0.4166666666666667
362,4e555a595e57575a5e484f5a4f5e,0.014619883040935644
363,4e555c5a49546458,0.08012820512820512
364,4e5659540c0b,0.6666666666666667
365,4e56595e494f5448525654555e0a,0.4305555555555557
366,4e56595e494f54495e5c5a,0.0
367,4e565a55524f5a5752595e495a,0.13095238095238093
368,4e5952504e495948,0.6666666666666667
369,4e5c54645d57544954,0.0
370,4f4952564b5a0f03,0.3247863247863248
371,4f49545558540c0b,0.6666666666666667
372,4f495a575e4b5a5c52555e,0.09375
373,4f495a5f544952,0.06420729029424678
374,4f4c5e5e4f420c0b5257,0.5
375,4f4c765e58,0.1111111111111111
376,4f4e4952585264595a4959525e,0.0
377,4f5241090b0d0b,0.14120370370370372
378,4f5241525a5554484854555c,0.0
379,4f5241525a555a09080e0808090908,0.0
380,4f5241525a555a585a564b545f5455,0.08333333333333337
381,4f524f4f52565a5e484f495a,0.07142857142857151
382,4f524f54644952,0.12037037037037035
383,4f52555a64565a494f5e57,0.18181818181818185
384,4f5258544f520c0b,0.3333333333333333
385,4f525854644b5a575a59495a,0.0
386,4f52595e496453,0.01041666666666674
387,4f525c495e574f,0.15625
388,4f535e4c5a4f5e495d575e5a,0.0
389,4f535e58545457565a4e4952,0.3333333333333333
390,4f535e595754545652555f5a4248,0.0
391,4f535e64574e58504209,0.0
392,4f535e645754555e64595e5a5c575e,0.0
393,4f5449565a5752555a0808,0.25
394,4f5449565e554f545542,0.03333333333333338
395,4f544c5e495d5e575243,0.5
396,4f5455520b030b0d0a020d08,0.0
397,4f545552554f5e490c0e,0.125
398,4f5455525f5e57575a55555a0c0f,0.3888888888888889
399,4f54565a485e4f4f5264,0.3333333333333333
400,4f545f5449544d645f5e555248,0.3535353535353535
401,4f5a425754494c5449575f4f525552,0.3333333333333333
402,4f5a494e4f5a58,0.3333333333333333
403,4f5a54555255547c,0.0
404,4f5a5541565a43,0.0
405,4f5a555c544d5e49544f4c524f,0.0
406,4f5a565a555c535a,0.0
407,4f5a5850575e5f4e4954,0.08333333333333337
408,4f5a59575e49525f5e49,0.0
409,4f5e49575259,0.0888888888888889
410,4f5e495e485a08080f0e,0.0
411,4f5e4f52595a0a,0.0
412,4f5e544e574f525654,0.16666666666666674
413,4f5e54585449595e,0.2555555555555556
414,4f5e564b544c5e59,0.0
415,4f5e57575a4c52485364,0.0
416,4f5f4958575a4e5f5254,0.07070707070707072
417,5048554f0d08,0.5
418,50494e5f5e485042,0.3333333333333333
419,504e515464485a,0.17499999999999993
420,50525052644d5254575a03,0.2222222222222222
421,50525a4954645448584e4954,0.29999999999999993
422,50525a495a030d0c0d020d0b03,0.0
423,50575e565057,0.0
424,505a41414e50525a4f5248645f,0.0
425,505a494f5e4952505e,0.4166666666666666
426,505a49565a4b545752585e020f64,0.0
427,505a49565e554852484f535a,0.0
428,505a4f4e550c02,0.1645833333333333
429,505a4f4f545752505a565e554f5e,0.29166666666666674
430,510a0d0a0a090b0a0d,0.0
431,51435c524e57525a5554,0.0714285714285714
432,514e484f5a55544f535e495a554f54,0.0
433,514e484f5d5a484f7d0a,0.0
434,514e5742555054090b0b0b,0.2
435,514e5a55555e0c03,0.0
436,51544b495a4f5243,0.4722222222222223
437,515453555d544955524853,0.2857142857142857
438,515457525e4f645c4952594e525a,0.25
439,5154594c524f5352554f5e49555e4f,0.02581699346405231
440,51545e4b5a554f535e49,0.0
441,515a55574e585a480a020c0a,0.4
442,515a59595a6f76,0.1598972922502334
443,515e484852585a644154494152555a,0.5583333333333333
444,5248510a080e,0.11111111111111116
445,52485449030d,0.2914529914529914
446,5248544f4f5a49544848,0.3333333333333333
447,5248575a5f5e585458540c,0.5648148148148149
448,52486458575a4b4f5455,0.0
449,524952485654495e4f4f52,0.0
450,52495248644d5e49485a4952,0.0
451,52495e555e575a485a5c555a,0.0
452,524a640a020d,0.0
453,524d52580f0203090f0e0e0e,0.02083333333333337
454,524d54585a565258,0.27083333333333337
455,524d5a550c0a0f08020d080f,0.0
456,524d5a555a0e0876,0.16666666666666666
457,524d5a555a584952484f545d5a555e,0.4953703703703704
458,524f48645e495252505a5a,0.0
459,524f52645a555c5e5754,0.06862745098039225
460,524f5a5742020308,0.0
461,524f5a57525a55524f4c5e5e4f,0.0726190476190477
462,524f5a57525a555e57584e54495e08,0.015151515151515138
463,524f5a57564e5f,0.0
464,524f5a575e43524f64485e564b495e,0.055555555555555684
465,5252494b54,0.16666666666666669
466,52545f5a57565a495e0c0b,0.1944444444444444
467,525548525e565e5a5f5455415e57,0.0
468,52555d5464415a564b5a,0.0
469,52555d54645754555c54,0.02777777777777779
470,5256564e555e090c0f0308080b0a,0.0
471,5257484e54555a4f54495e5f52,0.0912698412698414
472,525749525d54495652484f5a,0.3333333333333333
473,52574b544141544b5a49575a554f5e,0.0
474,52574b5a41525e554f5e415e4954,0.0
475,52574e645258525a54,0.25
476,52574f495a55485a574b525554,0.0
477,52574f5e4f5243,0.0
478,525755525f545f5e575d5a5758540a,0.05555555555555558
479,525755545555544852564b485455,0.2222222222222222
480,5257565a4e4942565e,0.28787878787878785
481,5257565a555f5a575449525a5554,0.0
482,5257565a5c545f524f4c524f,0.42857142857142855
483,5257574e485254555e544f4f52585a,0.0
484,5257574e5652555a4f52644d5a575e,0.06060606060606066
485,52575752595a4f5a,0.2407407407407408
486,52575854554f5e5a565a49,0.0
487,5257595a4954555e0a020d0c,0.07359307359307354
488,52575a49525a48544f5248,0.0
489,52575c4e5d547e6e,0.04999999999999993
490,52575d4e595a55555a4f54,0.0
491,52575d5a495454555752555e,0.0
492,52575f4e585a030a030c0e0b0d0a,0.0
493,52575f52544b48525f5e,0.0
494,52575f544f4f5449525554030a,0.0
495,52575f545f545f5a4d525f5e,0.0
496,525764575a4f525552484f5a,0.0
497,5257645949525c5a554f5e0b0c,0.0977011494252874
498,5257646954595e484b525e49495e,0.0
499,5257647854554f5e0c03,0.2666666666666667
500,5257765a484f49544f54,0.4000000000000001
501,525778545c524f54,0.16666666666666669
502,52585e565a484f4954565a4f4f5e54,0.0
503,52585e5e505e0d0e,0.0
504,52595258540c0e,0.0
505,525c54496454585853524b52554f52,0.6666666666666667
506,525c5457565a49,0.4166666666666667
507,525c555a415254495e,0.03835978835978826
508,525c5c42736f,0.055555555555555525
509,525e555a59575255485052,0.1746031746031746
510,525f5e5008080802,0.15972222222222227
511,525f5e5a5f5e484f495a64,0.5
512,52685a560a0a020b,0.6666666666666667
513,53415557570903,0.07407407407407413
514,534e5c5e0a020d0a,0.2619047619047619
515,5352484b5a4e55524a4e5e,0.0
516,5354575e52554f5e550a,0.15123456790123455
517,535458505e4259544f5a5958,0.33333333333333337
518,535464575a64555a4e485e5a,0.05555555555555558
519,535e42495e5f5354555e42,0.0
520,535e57564d5e495c5a495a0a,0.6666666666666667
521,54494854575a5f5e57415e555e4954,0.0
522,5449525a565a0a020d02,0.0
523,544b525d525852544b494e5c555a,0.018518518518518545
524,544b5449525e4f4f5a,0.06862745098039225
525,544f4e4858544b48,0.0
526,545552495258495455,0.5980392156862744
527,54555f5a645f5264565a495e,0.6666666666666666
528,5456594942485a55,0.07821350762527235
529,54575c5a0f0e08020b0a030f0a,0.4444444444444445
530,5458495a5658560e0e64555e495a,0.3333333333333333
531,54585e5a555e495a41414e494954,0.3015873015873016
532,55425c555448,0.20000000000000007
533,554d52485259575e484e5258525f5e,0.055555555555555525
534,554e5858525a090b,0.13247863247863245
535,55525554645c52544d5a555552,0.0
536,5552555a595e5850480a,0.4444444444444444
537,55525850424b5a4f5a,0.2777777777777777
538,55525850434b56,0.3247863247863248
539,55525854575a5e595a484f5a,0.0
540,5552585e57524d52555c484b5a585e,0.18137254901960773
541,55525e5f5f4e4b525e494b5a545754,0.33333333333333337
542,5554484848525c5554495e,0.24999999999999994
543,55544f5e5f5259574e,0.1111111111111111
544,5554554854554b5a5c540a,0.08119658119658119
545,5554555054555d5449565e,0.1522988505747126
546,555455555a5a555c5e575a0d0b,0.0
547,555455555a5a585a485a,0.2083333333333333
548,5554585853526449524f5a,0.008230452674897193
549,55545952574f5a645652485e49525a,0.05454545454545445
550,555a41415a495a,0.3333333333333333
551,555a484854565a554e5e575a,0.19444444444444448
552,555a4f4f425f54584f5449,0.16666666666666669
553,555a525c490c0c,0.16666666666666666
554,555a55545d4954415e55,0.06862745098039225
555,555a5f525a64565449545552,0.0
556,555e434e48687e72640d,0.2666666666666666
557,555e4952565a4f4f5e54,0.0
558,555e495264485e49555e4952,0.4444444444444444
559,555e57575448585a4d54,0.6241830065359477
560,5564555a5f0a5a,0.0
561,560a565a4952485a,0.0
562,564249544842585a555f42,0.042558922558922574
563,5642540c0e5354,0.0
564,5642555a565e524864565a494f4e,0.0
565,564941585356,0.0
566,56494f49480c0c,0.3333333333333333
567,564958494f54,0.33333333333333337
568,56495954530c03,0.03333333333333338
569,5649595a48485e4f4f52,0.020833333333333315
570,564b5e575a0d0a,0.22222222222222232
571,564e575e565a49,0.0
572,564e645a554f54555e57575a,0.25
573,564f4f560a0f0203,0.0
574,56504e48484e565253544f565a520a,0.0
575,56524848594e54555a55544f4f5e,0.0
576,5652484f5e49644952585852,0.0
577,565249505464585364,0.0
578,5652495054645d4e49575a55,0.2777777777777777
579,565249524f4c524f0908,0.2537878787878788
580,5652495e57575a09484b5a,0.2333333333333334
581,56524f48544e50540a,0.05555555555555558
582,5652504d535f030d,0.0
583,5652505e02020803,0.0
584,5652555a485e4f4f5e5659495e,0.0
585,56525656540e03415a55525552,0.5833333333333334
586,56525656545a57595a0a,0.06349206349206349
587,56525656545c5a56565e57575a09,0.1428571428571429
588,565257575a0a020c09,0.16666666666666666
589,56525852540a020c0e,0.2647058823529411
590,565258535e575a595a5c5c525552,0.5625
591,565258535e575e495241415208,0.33333333333333337
592,565258535e575e5449485255520c0a,0.0
593,565258535e575e645c5e495a5852,0.0
594,565258535e5764564950,0.06862745098039225
595,56525e4f524f54495e030e,0.16666666666666666
596,5654484f49540a0e0a0a020c080d,0.4236111111111111
597,56544857575e495f5f,0.0
598,565449525c5c52,0.3369281045751633
599,5654495e4f4f4c5e5e4f,0.0
600,56545050540a020c0a,0.03703703703703698
601,5654554f5a5c555a0b09,0.0
602,565455525052555f5a5a5a5a,0.025417574437182292
603,56545552585a030f0b080a0a0f02,0.4444444444444445
604,56574b5e5f540a,0.05555555555555547
605,56574e0e0f0c0f03090a0d,0.08333333333333331
606,56574e5f545f58,0.09523809523809534
607,5659595e57574e5854,0.0
608,565a41415e4f4f5a56,0.3301282051282051
609,565a4343435048,0.13492063492063489
610,565a43525654555e030a0d,0.025641025641025602
611,565a43525658535f,0.0
612,565a43645c54545d420d03,0.0
613,565a4848525654090a0b090a020c03,0.0
614,565a48485256544d5a575754,0.4444444444444445
615,565a4848525654564e485a554f5e,0.057539682539682564
616,565a48485256545954495f54555a49,0.0
617,565a4848525654645a4d4d,0.12222222222222225
618,565a4858525a5d5a554e5e57,0.04166666666666663
619,565a494152545f59,0.125
620,565a4941525a49544842,0.6666666666666667
621,565a4942595e494f5209,0.0
622,565a494f5a02020b0f0e0a0f02,0.125
623,565a494f5e49544d5e4909,0.0
624,565a4951544850510c0e,0.02777777777777773
625,565a4952485a4d5257575a5552,0.15000000000000002
626,565a49525457525554585a57585255,0.01041666666666674
627,565a4952555a4d524f4e5757540a,0.008547008547008517
628,565a4952555e57575a5d57420a09,0.6818181818181819
629,565a4952575e555a5c5a48595a490a,0.1944444444444443
630,565a4952585a4b5e0b02,0.04186507936507938
631,565a49525a4854575e030a08,0.006944444444444421
632,565a49525a4d5e555e495a09,0.3888888888888889
633,565a49525a4f5e0902030c0c0e0d0c,0.0
634,565a49525a55545654495e480d0a,0.16666666666666666
635,565a49525a555f495e48090b0a0f,0.0
636,565a49525a564c5449575f5a494f,0.18333333333333324
637,565a49525a565a4952574e585e55,0.1916666666666668
638,565a49525a565a5852555a,0.3333333333333333
639,565a49525a575a4e495a575452,0.007407407407407419
